Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,4424,376,4424,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,2864,296,64.7,5.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,2864,296,64.7,5.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,2759,298,62.4,5.4
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,105,84,2.4,1.9
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,15,0.0,0.6
Estimate Employment Status Population 16 Years And Over Not In Labor Force,1560,295,35.3,5.3
Estimate Employment Status Civilian Labor Force,2864,296,2864,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),3.7,2.9
Estimate Employment Status Females 16 Years And Over,2271,247,2271,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,1371,158,60.4,8.1
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,1371,158,60.4,8.1
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,1308,157,57.6,7.6
Estimate Employment Status Own Children Of The Householder Under 6 Years,366,134,366,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,293,121,80.1,14.7
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,669,318,669,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,595,319,88.9,9.6
Estimate Commuting To Work Workers 16 Years And Over,2739,297,2739,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",2179,275,79.6,8.6
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",371,235,13.5,7.8
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),10,12,0.4,0.4
Estimate Commuting To Work Workers 16 Years And Over Walked,24,29,0.9,1.1
Estimate Commuting To Work Workers 16 Years And Over Other Means,35,37,1.3,1.4
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,120,72,4.4,2.7
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),22.0,5.1,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,2759,298,2759,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",1083,172,39.3,5.6
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,447,190,16.2,6.3
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,535,166,19.4,5.7
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",311,140,11.3,5.3
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",383,178,13.9,5.8
Estimate Industry Civilian Employed Population 16 Years And Over,2759,298,2759,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",57,52,2.1,1.8
Estimate Industry Civilian Employed Population 16 Years And Over Construction,172,103,6.2,3.8
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,427,175,15.5,6.2
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,26,20,0.9,0.8
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,217,110,7.9,3.8
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",353,132,12.8,5.2
Estimate Industry Civilian Employed Population 16 Years And Over Information,19,23,0.7,0.8
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",114,101,4.1,3.8
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",240,101,8.7,3.5
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",552,170,20.0,5.0
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",295,164,10.7,5.3
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",204,106,7.4,3.8
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,83,62,3.0,2.2
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,2759,298,2759,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,2150,283,77.9,5.3
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,319,112,11.6,3.9
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,285,139,10.3,4.9
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,5,7,0.2,0.3
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,2106,200,2106,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Less Than $10,000",45,32,2.1,1.5
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $10,000 To $14,999",64,77,3.0,3.6
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $15,000 To $24,999",193,74,9.2,3.4
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $25,000 To $34,999",226,105,10.7,4.7
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $35,000 To $49,999",217,83,10.3,3.6
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $50,000 To $74,999",269,80,12.8,3.6
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $75,000 To $99,999",307,122,14.6,6.1
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $100,000 To $149,999",583,167,27.7,7.6
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $150,000 To $199,999",94,60,4.5,2.8
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $200,000 Or More",108,66,5.1,3.0
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Median Household Income (Dollars),83919,17624,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Mean Household Income (Dollars),85562,9569,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Earnings,1574,175,74.7,6.7
