Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,3862,497,3862,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,1506,340,39.0,5.8
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,1506,340,39.0,5.8
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,1440,330,37.3,5.5
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,66,55,1.7,1.4
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,12,0.0,0.8
Estimate Employment Status Population 16 Years And Over Not In Labor Force,2356,310,61.0,5.8
Estimate Employment Status Civilian Labor Force,1506,340,1506,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),4.4,3.6
Estimate Employment Status Females 16 Years And Over,1326,244,1326,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,698,173,52.6,7.4
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,698,173,52.6,7.4
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,663,163,50.0,6.7
Estimate Employment Status Own Children Of The Householder Under 6 Years,129,59,129,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,94,45,72.9,29.2
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,796,302,796,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,774,302,97.2,2.6
Estimate Commuting To Work Workers 16 Years And Over,1440,330,1440,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",897,176,62.3,9.9
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",251,206,17.4,13.0
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),1,2,0.1,0.2
Estimate Commuting To Work Workers 16 Years And Over Walked,3,4,0.2,0.3
Estimate Commuting To Work Workers 16 Years And Over Other Means,9,14,0.6,1.0
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,279,180,19.4,10.8
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),32.1,4.5,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,1440,330,1440,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",435,116,30.2,7.5
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,313,180,21.7,10.4
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,312,208,21.7,13.1
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",177,66,12.3,3.8
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",203,92,14.1,6.4
Estimate Industry Civilian Employed Population 16 Years And Over,1440,330,1440,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",209,177,14.5,11.1
