Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,4740,470,4740,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,3093,372,65.3,4.6
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,3093,372,65.3,4.6
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,2956,366,62.4,4.4
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,137,75,2.9,1.6
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,16,0.0,0.6
Estimate Employment Status Population 16 Years And Over Not In Labor Force,1647,276,34.7,4.6
Estimate Employment Status Civilian Labor Force,3093,372,3093,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),4.4,2.4
Estimate Employment Status Females 16 Years And Over,2398,246,2398,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,1494,249,62.3,6.6
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,1494,249,62.3,6.6
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,1413,248,58.9,6.7
Estimate Employment Status Own Children Of The Householder Under 6 Years,439,188,439,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,250,127,56.9,20.9
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,671,169,671,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,560,164,83.5,8.7
Estimate Commuting To Work Workers 16 Years And Over,2828,371,2828,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",2070,345,73.2,7.4
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",262,116,9.3,3.9
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),9,14,0.3,0.5
Estimate Commuting To Work Workers 16 Years And Over Walked,62,55,2.2,1.9
Estimate Commuting To Work Workers 16 Years And Over Other Means,6,9,0.2,0.3
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,419,203,14.8,7.0
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),25.8,2.0,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,2956,366,2956,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",721,133,24.4,4.8
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,459,140,15.5,4.3
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,642,200,21.7,5.3
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",538,220,18.2,6.6
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",596,152,20.2,5.4
Estimate Industry Civilian Employed Population 16 Years And Over,2956,366,2956,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",298,187,10.1,6.1
Estimate Industry Civilian Employed Population 16 Years And Over Construction,267,112,9.0,3.7
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,443,116,15.0,4.3
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,125,123,4.2,3.8
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,289,173,9.8,5.2
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",188,84,6.4,3.0
Estimate Industry Civilian Employed Population 16 Years And Over Information,29,37,1.0,1.3
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",69,45,2.3,1.5
