Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,2345,341,2345,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,1709,334,72.9,6.9
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,1709,334,72.9,6.9
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,1679,333,71.6,7.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,30,26,1.3,1.1
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,13,0.0,1.6
Estimate Employment Status Population 16 Years And Over Not In Labor Force,636,159,27.1,6.9
Estimate Employment Status Civilian Labor Force,1709,334,1709,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),1.8,1.6
Estimate Employment Status Females 16 Years And Over,1110,173,1110,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,742,161,66.8,9.2
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,742,161,66.8,9.2
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,730,161,65.8,9.1
Estimate Employment Status Own Children Of The Householder Under 6 Years,87,66,87,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,47,46,54.0,42.7
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,382,167,382,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,331,148,86.6,11.3
Estimate Commuting To Work Workers 16 Years And Over,1669,332,1669,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",1213,274,72.7,9.5
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",127,88,7.6,4.9
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),34,41,2.0,2.5
Estimate Commuting To Work Workers 16 Years And Over Walked,29,30,1.7,1.8
Estimate Commuting To Work Workers 16 Years And Over Other Means,29,35,1.7,2.0
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,237,155,14.2,8.8
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),28.1,5.1,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,1679,333,1679,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",855,238,50.9,9.9
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,209,96,12.4,5.2
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,333,140,19.8,7.5
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",175,95,10.4,5.4
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",107,82,6.4,4.7
