Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,3550,412,3550,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,2320,400,65.4,6.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,2320,400,65.4,6.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,2271,394,64.0,5.8
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,49,38,1.4,1.1
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,13,0.0,1.0
Estimate Employment Status Population 16 Years And Over Not In Labor Force,1230,209,34.6,6.0
Estimate Employment Status Civilian Labor Force,2320,400,2320,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),2.1,1.6
Estimate Employment Status Females 16 Years And Over,1711,270,1711,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,1034,292,60.4,9.3
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,1034,292,60.4,9.3
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,1024,292,59.8,9.3
Estimate Employment Status Own Children Of The Householder Under 6 Years,417,234,417,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,312,231,74.8,19.4
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,757,144,757,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,548,158,72.4,15.3
Estimate Commuting To Work Workers 16 Years And Over,2271,394,2271,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",1635,264,72.0,9.4
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",42,41,1.8,1.9
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),273,116,12.0,4.8
Estimate Commuting To Work Workers 16 Years And Over Walked,0,13,0.0,1.6
Estimate Commuting To Work Workers 16 Years And Over Other Means,19,21,0.8,0.9
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,302,253,13.3,9.8
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),32.5,3.1,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,2271,394,2271,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",1335,313,58.8,7.0
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,271,108,11.9,4.2
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,520,153,22.9,6.0
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",69,42,3.0,1.9
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",76,77,3.3,3.4
Estimate Industry Civilian Employed Population 16 Years And Over,2271,394,2271,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",0,13,0.0,1.6
Estimate Industry Civilian Employed Population 16 Years And Over Construction,97,59,4.3,2.6
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,81,51,3.6,2.3
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,99,68,4.4,3.0
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,162,71,7.1,3.0
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",39,32,1.7,1.4
Estimate Industry Civilian Employed Population 16 Years And Over Information,127,65,5.6,3.0
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",360,167,15.9,6.6
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",310,85,13.7,4.4
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",618,191,27.2,7.4
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",66,40,2.9,1.7
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",28,26,1.2,1.2
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,284,256,12.5,10.1
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,2271,394,2271,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,1593,262,70.1,8.9
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,539,277,23.7,9.7
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,139,67,6.1,3.1
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,0,13,0.0,1.6
