Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,4572,273,4572,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,2815,318,61.6,5.9
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,2815,318,61.6,5.9
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,2778,301,60.8,5.6
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,37,39,0.8,0.8
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,13,0.0,0.4
Estimate Employment Status Population 16 Years And Over Not In Labor Force,1757,291,38.4,5.9
Estimate Employment Status Civilian Labor Force,2815,318,2815,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),1.3,1.3
Estimate Employment Status Females 16 Years And Over,2312,168,2312,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,1426,218,61.7,8.5
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,1426,218,61.7,8.5
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,1426,218,61.7,8.5
Estimate Employment Status Own Children Of The Householder Under 6 Years,463,155,463,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,428,154,92.4,4.0
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,1129,179,1129,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,802,187,71.0,14.5
Estimate Commuting To Work Workers 16 Years And Over,2737,299,2737,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",2193,256,80.1,4.5
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",239,103,8.7,3.5
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),2,2,0.1,0.1
Estimate Commuting To Work Workers 16 Years And Over Walked,188,109,6.9,3.8
Estimate Commuting To Work Workers 16 Years And Over Other Means,28,17,1.0,0.7
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,87,42,3.2,1.5
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),19.1,1.8,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,2778,301,2778,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",555,131,20.0,4.0
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,698,183,25.1,5.8
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,412,145,14.8,4.6
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",394,102,14.2,3.6
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",719,155,25.9,5.3
Estimate Industry Civilian Employed Population 16 Years And Over,2778,301,2778,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",148,61,5.3,2.2
Estimate Industry Civilian Employed Population 16 Years And Over Construction,180,56,6.5,2.0
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,587,157,21.1,5.9
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,42,29,1.5,1.0
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,372,133,13.4,4.3
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",124,44,4.5,1.4
Estimate Industry Civilian Employed Population 16 Years And Over Information,20,27,0.7,0.9
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",79,42,2.8,1.5
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",106,53,3.8,1.9
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",448,130,16.1,4.1
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",407,158,14.7,4.9
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",147,56,5.3,2.1
