Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,12212,797,12212,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,6877,652,56.3,4.1
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,6877,652,56.3,4.1
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,6613,637,54.2,4.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,264,133,2.2,1.1
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,21,0.0,0.3
Estimate Employment Status Population 16 Years And Over Not In Labor Force,5335,635,43.7,4.1
Estimate Employment Status Civilian Labor Force,6877,652,6877,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),3.8,1.9
Estimate Employment Status Females 16 Years And Over,6071,421,6071,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,2944,361,48.5,5.6
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,2944,361,48.5,5.6
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,2864,371,47.2,5.8
Estimate Employment Status Own Children Of The Householder Under 6 Years,1624,311,1624,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,894,296,55.0,13.5
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,3301,418,3301,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,1966,447,59.6,10.5
Estimate Commuting To Work Workers 16 Years And Over,6502,634,6502,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",4139,495,63.7,6.2
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",929,282,14.3,4.4
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),10,20,0.2,0.3
Estimate Commuting To Work Workers 16 Years And Over Walked,60,82,0.9,1.2
Estimate Commuting To Work Workers 16 Years And Over Other Means,987,306,15.2,4.4
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,377,276,5.8,3.9
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),25.5,2.2,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,6613,637,6613,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",1276,245,19.3,3.9
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,886,342,13.4,4.5
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,1078,286,16.3,3.9
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",2519,437,38.1,5.9
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",854,207,12.9,3.0
Estimate Industry Civilian Employed Population 16 Years And Over,6613,637,6613,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",2570,490,38.9,6.7
Estimate Industry Civilian Employed Population 16 Years And Over Construction,315,145,4.8,2.2
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,233,112,3.5,1.7
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,70,42,1.1,0.6
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,488,208,7.4,2.8
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",386,140,5.8,2.2
Estimate Industry Civilian Employed Population 16 Years And Over Information,54,46,0.8,0.7
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",40,44,0.6,0.7
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",346,195,5.2,2.9
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",934,168,14.1,2.4
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",478,183,7.2,2.8
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",188,121,2.8,1.8
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,511,280,7.7,3.9
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,6613,637,6613,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,5259,507,79.5,4.5
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,1088,322,16.5,4.1
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,253,123,3.8,1.8
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,13,23,0.2,0.3
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,4423,429,4423,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Less Than $10,000",156,103,3.5,2.3
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $10,000 To $14,999",85,72,1.9,1.6
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $15,000 To $24,999",250,132,5.7,2.9
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $25,000 To $34,999",476,158,10.8,3.4
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $35,000 To $49,999",674,292,15.2,6.1
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $50,000 To $74,999",918,225,20.8,5.3
