Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,260,71,260,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,123,25,47.3,12.8
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,123,25,47.3,12.8
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,121,25,46.5,12.4
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,2,5,0.8,1.9
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,11,0.0,10.0
Estimate Employment Status Population 16 Years And Over Not In Labor Force,137,65,52.7,12.8
Estimate Employment Status Civilian Labor Force,123,25,123,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),1.6,3.8
Estimate Employment Status Females 16 Years And Over,113,22,113,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,57,15,50.4,9.4
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,57,15,50.4,9.4
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,56,14,49.6,8.5
Estimate Employment Status Own Children Of The Householder Under 6 Years,13,9,13,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,11,8,84.6,22.6
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,17,11,17,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,9,7,52.9,30.2
Estimate Commuting To Work Workers 16 Years And Over,116,24,116,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",92,19,79.3,7.7
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",9,7,7.8,5.6
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),0,11,0.0,20.9
Estimate Commuting To Work Workers 16 Years And Over Walked,1,2,0.9,1.8
Estimate Commuting To Work Workers 16 Years And Over Other Means,0,11,0.0,20.9
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,14,8,12.1,6.3
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),22.3,2.6,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,121,25,121,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",53,16,43.8,11.6
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,18,8,14.9,6.0
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,17,10,14.0,7.7
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",13,8,10.7,6.1
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",20,11,16.5,7.7
Estimate Industry Civilian Employed Population 16 Years And Over,121,25,121,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",8,7,6.6,5.2
Estimate Industry Civilian Employed Population 16 Years And Over Construction,4,5,3.3,4.3
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,10,7,8.3,5.8
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,0,11,0.0,20.2
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,11,6,9.1,4.8
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",6,4,5.0,3.5
Estimate Industry Civilian Employed Population 16 Years And Over Information,0,11,0.0,20.2
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",3,3,2.5,2.8
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",12,8,9.9,6.5
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",19,9,15.7,7.0
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",29,12,24.0,8.4
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",9,12,7.4,9.5
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,10,7,8.3,5.9
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,121,25,121,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,84,23,69.4,10.2
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,23,12,19.0,10.0
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,14,7,11.6,5.4
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,0,11,0.0,20.2
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,158,66,158,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Less Than $10,000",7,6,4.4,3.6
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $10,000 To $14,999",50,62,31.6,28.1
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $15,000 To $24,999",17,7,10.8,6.5
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $25,000 To $34,999",8,7,5.1,5.2
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $35,000 To $49,999",14,8,8.9,6.6
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $50,000 To $74,999",18,10,11.4,8.2
