Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,3706,554,3706,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,2480,414,66.9,6.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,2480,414,66.9,6.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,2378,412,64.2,5.8
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,102,83,2.8,2.3
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,13,0.0,1.0
Estimate Employment Status Population 16 Years And Over Not In Labor Force,1226,300,33.1,6.0
Estimate Employment Status Civilian Labor Force,2480,414,2480,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),4.1,3.3
Estimate Employment Status Females 16 Years And Over,2082,376,2082,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,1304,275,62.6,7.8
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,1304,275,62.6,7.8
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,1304,275,62.6,7.8
Estimate Employment Status Own Children Of The Householder Under 6 Years,240,189,240,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,109,96,45.4,40.8
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,652,272,652,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,559,265,85.7,13.2
Estimate Commuting To Work Workers 16 Years And Over,2311,404,2311,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",1945,361,84.2,6.1
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",106,88,4.6,3.9
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),0,13,0.0,1.6
Estimate Commuting To Work Workers 16 Years And Over Walked,63,73,2.7,3.1
Estimate Commuting To Work Workers 16 Years And Over Other Means,132,103,5.7,4.1
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,65,49,2.8,2.2
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),35.2,6.8,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,2378,412,2378,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",882,270,37.1,10.6
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,453,260,19.0,9.5
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,569,244,23.9,8.9
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",149,79,6.3,3.4
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",325,115,13.7,4.9
Estimate Industry Civilian Employed Population 16 Years And Over,2378,412,2378,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",32,37,1.3,1.6
Estimate Industry Civilian Employed Population 16 Years And Over Construction,136,84,5.7,3.5
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,353,129,14.8,5.4
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,10,16,0.4,0.7
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,383,208,16.1,7.8
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",25,25,1.1,1.1
Estimate Industry Civilian Employed Population 16 Years And Over Information,8,14,0.3,0.6
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",104,72,4.4,3.0
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",242,161,10.2,6.9
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",591,183,24.9,6.4
