Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,10050,924,10050,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,5690,878,56.6,5.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,5690,878,56.6,5.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,5196,747,51.7,4.6
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,494,248,4.9,2.3
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,21,0.0,0.4
Estimate Employment Status Population 16 Years And Over Not In Labor Force,4360,519,43.4,5.3
Estimate Employment Status Civilian Labor Force,5690,878,5690,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),8.7,3.7
Estimate Employment Status Females 16 Years And Over,5055,536,5055,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,2472,518,48.9,7.4
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,2472,518,48.9,7.4
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,2293,447,45.4,6.4
Estimate Employment Status Own Children Of The Householder Under 6 Years,1026,390,1026,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,464,294,45.2,19.1
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,1340,380,1340,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,533,219,39.8,15.2
Estimate Commuting To Work Workers 16 Years And Over,4962,755,4962,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",3432,661,69.2,5.9
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",699,292,14.1,5.6
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),1,3,0.0,0.1
Estimate Commuting To Work Workers 16 Years And Over Walked,96,79,1.9,1.6
Estimate Commuting To Work Workers 16 Years And Over Other Means,22,25,0.4,0.5
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,712,273,14.3,5.8
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),34.5,4.3,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,5196,747,5196,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",1380,289,26.6,4.8
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,1285,385,24.7,5.6
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,899,255,17.3,4.7
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",954,312,18.4,5.7
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",678,235,13.0,4.0
Estimate Industry Civilian Employed Population 16 Years And Over,5196,747,5196,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",477,202,9.2,3.6
Estimate Industry Civilian Employed Population 16 Years And Over Construction,403,147,7.8,2.6
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,349,176,6.7,3.2
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,54,42,1.0,0.8
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,569,216,11.0,4.6
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",203,120,3.9,2.4
Estimate Industry Civilian Employed Population 16 Years And Over Information,95,85,1.8,1.7
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",177,106,3.4,2.0
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",745,280,14.3,4.6
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",1264,383,24.3,6.0
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",188,135,3.6,2.6
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",390,198,7.5,3.6
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,282,172,5.4,3.3
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,5196,747,5196,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,3794,639,73.0,5.5
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,679,225,13.1,4.0
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,723,231,13.9,4.1
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,0,21,0.0,0.8
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,4767,447,4767,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Less Than $10,000",180,108,3.8,2.3
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $10,000 To $14,999",146,118,3.1,2.5
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $15,000 To $24,999",253,168,5.3,3.5
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $25,000 To $34,999",604,229,12.7,4.6
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $35,000 To $49,999",492,197,10.3,4.0
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $50,000 To $74,999",1291,392,27.1,7.3
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $75,000 To $99,999",590,212,12.4,4.4
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $100,000 To $149,999",785,191,16.5,4.1
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $150,000 To $199,999",230,116,4.8,2.5
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $200,000 Or More",196,93,4.1,2.0
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Median Household Income (Dollars),56435,4606,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Mean Household Income (Dollars),87972,16107,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Earnings,3417,428,71.7,4.8
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Earnings Mean Earnings (Dollars),82799,20253,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Social Security,2004,333,42.0,5.8
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Social Security Mean Social Security Income (Dollars),22305,2354,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Retirement Income,1421,269,29.8,4.9
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Retirement Income Mean Retirement Income (Dollars),27292,5185,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Supplemental Security Income,590,261,12.4,5.0
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Supplemental Security Income Mean Supplemental Security Income (Dollars),11334,2229,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Cash Public Assistance Income,57,58,1.2,1.2
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Cash Public Assistance Income Mean Cash Public Assistance Income (Dollars),11293,8853,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Food Stamp/Snap Benefits In The Past 12 Months,539,191,11.3,3.8
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Families,2921,332,2921,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Families Less Than $10,000",201,131,6.9,4.3
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Families $10,000 To $14,999",28,44,1.0,1.5
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Families $15,000 To $24,999",11,19,0.4,0.7
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Families $25,000 To $34,999",294,181,10.1,6.0
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Families $35,000 To $49,999",212,117,7.3,4.1
