Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,8615,274,8615,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,5446,398,63.2,4.4
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,5439,398,63.1,4.4
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,4982,439,57.8,5.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,457,209,5.3,2.4
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,7,11,0.1,0.1
Estimate Employment Status Population 16 Years And Over Not In Labor Force,3169,400,36.8,4.4
Estimate Employment Status Civilian Labor Force,5439,398,5439,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),8.4,3.9
Estimate Employment Status Females 16 Years And Over,4329,290,4329,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,2514,303,58.1,5.6
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,2514,303,58.1,5.6
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,2235,315,51.6,6.6
Estimate Employment Status Own Children Of The Householder Under 6 Years,456,172,456,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,352,150,77.2,19.3
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,1610,413,1610,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,1379,462,85.7,9.6
Estimate Commuting To Work Workers 16 Years And Over,4888,444,4888,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",3947,460,80.7,5.7
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",426,206,8.7,4.1
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),22,34,0.5,0.7
Estimate Commuting To Work Workers 16 Years And Over Walked,164,108,3.4,2.2
Estimate Commuting To Work Workers 16 Years And Over Other Means,56,68,1.1,1.4
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,273,163,5.6,3.4
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),32.1,3.3,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,4982,439,4982,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",1710,269,34.3,4.9
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,645,184,12.9,3.6
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,1052,275,21.1,5.2
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",607,239,12.2,4.4
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",968,253,19.4,4.9
Estimate Industry Civilian Employed Population 16 Years And Over,4982,439,4982,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",22,34,0.4,0.7
Estimate Industry Civilian Employed Population 16 Years And Over Construction,442,234,8.9,4.5
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,943,238,18.9,4.7
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,67,53,1.3,1.1
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,623,216,12.5,4.2
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",387,173,7.8,3.4
Estimate Industry Civilian Employed Population 16 Years And Over Information,51,56,1.0,1.1
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",241,111,4.8,2.4
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",225,122,4.5,2.4
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",1221,283,24.5,5.1
