Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,14868,304,14868,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,8780,381,59.1,2.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,8780,381,59.1,2.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,8281,401,55.7,2.6
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,499,160,3.4,1.1
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,21,0.0,0.3
Estimate Employment Status Population 16 Years And Over Not In Labor Force,6088,370,40.9,2.3
Estimate Employment Status Civilian Labor Force,8780,381,8780,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),5.7,1.8
Estimate Employment Status Females 16 Years And Over,7803,314,7803,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,4381,258,56.1,3.0
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,4381,258,56.1,3.0
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,4152,272,53.2,3.4
Estimate Employment Status Own Children Of The Householder Under 6 Years,1007,208,1007,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,731,167,72.6,11.8
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,2132,288,2132,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,1378,264,64.6,10.1
Estimate Commuting To Work Workers 16 Years And Over,8112,401,8112,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",5933,376,73.1,3.5
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",674,179,8.3,2.1
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),39,39,0.5,0.5
Estimate Commuting To Work Workers 16 Years And Over Walked,531,178,6.5,2.1
Estimate Commuting To Work Workers 16 Years And Over Other Means,145,85,1.8,1.0
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,790,214,9.7,2.6
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),17.6,1.3,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,8281,401,8281,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",3039,368,36.7,4.3
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,1666,299,20.1,3.2
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,1897,290,22.9,3.5
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",603,162,7.3,2.0
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",1076,215,13.0,2.4
Estimate Industry Civilian Employed Population 16 Years And Over,8281,401,8281,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",86,51,1.0,0.6
Estimate Industry Civilian Employed Population 16 Years And Over Construction,386,128,4.7,1.5
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,784,183,9.5,2.1
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,239,100,2.9,1.2
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,1216,221,14.7,2.7
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",234,96,2.8,1.2
Estimate Industry Civilian Employed Population 16 Years And Over Information,195,87,2.4,1.1
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",434,163,5.2,2.0
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",811,230,9.8,2.7
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",2616,370,31.6,4.1
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",622,199,7.5,2.3
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",328,126,4.0,1.5
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,330,110,4.0,1.3
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,8281,401,8281,(X)
