Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,646,208,646,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,473,176,73.2,13.7
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,438,181,67.8,19.1
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,367,175,56.8,20.2
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,71,91,11.0,13.9
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,35,55,5.4,8.4
Estimate Employment Status Population 16 Years And Over Not In Labor Force,173,101,26.8,13.7
Estimate Employment Status Civilian Labor Force,438,181,438,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),16.2,20.0
Estimate Employment Status Females 16 Years And Over,327,129,327,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,195,109,59.6,29.0
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,195,109,59.6,29.0
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,137,80,41.9,29.1
Estimate Employment Status Own Children Of The Householder Under 6 Years,128,153,128,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,36,40,28.1,51.1
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,55,83,55,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,55,83,100.0,44.4
Estimate Commuting To Work Workers 16 Years And Over,378,179,378,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",353,178,93.4,10.2
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",13,19,3.4,5.2
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),0,13,0.0,10.0
Estimate Commuting To Work Workers 16 Years And Over Walked,0,13,0.0,10.0
Estimate Commuting To Work Workers 16 Years And Over Other Means,0,13,0.0,10.0
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,12,18,3.2,5.0
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),28.1,10.3,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,367,175,367,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",136,84,37.1,14.1
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,49,49,13.4,11.7
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,38,57,10.4,13.9
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",56,72,15.3,21.2
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",88,99,24.0,24.4
Estimate Industry Civilian Employed Population 16 Years And Over,367,175,367,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",0,13,0.0,10.3
Estimate Industry Civilian Employed Population 16 Years And Over Construction,36,39,9.8,11.9
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,0,13,0.0,10.3
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,0,13,0.0,10.3
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,59,64,16.1,15.9
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",61,66,16.6,16.5
Estimate Industry Civilian Employed Population 16 Years And Over Information,0,13,0.0,10.3
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",75,112,20.4,27.3
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",0,13,0.0,10.3
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",67,61,18.3,14.9
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",26,39,7.1,9.8
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",0,13,0.0,10.3
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,43,69,11.7,19.9
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,367,175,367,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,245,162,66.8,29.2
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,96,88,26.2,24.3
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,26,39,7.1,9.8
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,0,13,0.0,10.3
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,333,107,333,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Less Than $10,000",55,56,16.5,16.6
