Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,17650,1112,17650,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,12374,980,70.1,3.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,12374,980,70.1,3.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,11454,1006,64.9,4.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,920,321,5.2,1.8
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,25,0.0,0.2
Estimate Employment Status Population 16 Years And Over Not In Labor Force,5276,670,29.9,3.3
Estimate Employment Status Civilian Labor Force,12374,980,12374,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),7.4,2.6
Estimate Employment Status Females 16 Years And Over,8692,650,8692,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,6161,581,70.9,4.5
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,6161,581,70.9,4.5
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,5543,555,63.8,4.7
Estimate Employment Status Own Children Of The Householder Under 6 Years,935,225,935,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,613,197,65.6,15.9
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,1633,354,1633,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,1261,340,77.2,10.2
Estimate Commuting To Work Workers 16 Years And Over,11193,985,11193,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",5647,578,50.5,3.8
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",917,264,8.2,2.4
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),2215,444,19.8,3.8
Estimate Commuting To Work Workers 16 Years And Over Walked,675,254,6.0,2.0
Estimate Commuting To Work Workers 16 Years And Over Other Means,205,148,1.8,1.3
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,1534,415,13.7,3.3
