Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,6184,728,6184,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,4508,523,72.9,4.1
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,4508,523,72.9,4.1
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,4367,515,70.6,4.2
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,141,87,2.3,1.4
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,19,0.0,0.6
Estimate Employment Status Population 16 Years And Over Not In Labor Force,1676,359,27.1,4.1
Estimate Employment Status Civilian Labor Force,4508,523,4508,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),3.1,1.9
Estimate Employment Status Females 16 Years And Over,3006,381,3006,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,2183,354,72.6,6.0
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,2183,354,72.6,6.0
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,2174,353,72.3,6.1
Estimate Employment Status Own Children Of The Householder Under 6 Years,406,205,406,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,291,190,71.7,22.3
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,1283,302,1283,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,972,241,75.8,16.6
Estimate Commuting To Work Workers 16 Years And Over,4320,516,4320,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",2986,568,69.1,7.9
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",233,123,5.4,2.7
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),158,108,3.7,2.4
Estimate Commuting To Work Workers 16 Years And Over Walked,22,24,0.5,0.5
Estimate Commuting To Work Workers 16 Years And Over Other Means,82,72,1.9,1.7
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,839,238,19.4,6.2
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),30.9,4.4,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,4367,515,4367,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",2523,294,57.8,8.1
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,643,250,14.7,4.6
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,483,146,11.1,3.4
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",98,60,2.2,1.4
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",620,294,14.2,5.7
Estimate Industry Civilian Employed Population 16 Years And Over,4367,515,4367,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",31,51,0.7,1.2
Estimate Industry Civilian Employed Population 16 Years And Over Construction,173,72,4.0,1.8
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,719,216,16.5,4.7
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,72,79,1.6,1.8
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,398,232,9.1,4.7
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",162,111,3.7,2.5
Estimate Industry Civilian Employed Population 16 Years And Over Information,10,13,0.2,0.3
