Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,22604,875,22604,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,17226,882,76.2,2.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,17219,878,76.2,2.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,16436,867,72.7,2.1
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,783,186,3.5,0.8
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,7,12,0.0,0.1
Estimate Employment Status Population 16 Years And Over Not In Labor Force,5378,464,23.8,2.0
Estimate Employment Status Civilian Labor Force,17219,878,17219,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),4.5,1.1
Estimate Employment Status Females 16 Years And Over,12120,557,12120,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,9058,564,74.7,2.7
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,9058,564,74.7,2.7
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,8669,560,71.5,2.7
Estimate Employment Status Own Children Of The Householder Under 6 Years,2271,342,2271,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,1872,314,82.4,7.0
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,3730,645,3730,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,3217,640,86.2,6.2
Estimate Commuting To Work Workers 16 Years And Over,16308,879,16308,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",7897,546,48.4,3.2
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",935,287,5.7,1.8
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),2524,391,15.5,2.2
Estimate Commuting To Work Workers 16 Years And Over Walked,322,131,2.0,0.8
Estimate Commuting To Work Workers 16 Years And Over Other Means,731,216,4.5,1.4
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,3899,720,23.9,3.7
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),33.6,1.5,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,16436,867,16436,(X)
