Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,6903,254,6903,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,4602,300,66.7,3.9
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,4602,300,66.7,3.9
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,4407,318,63.8,4.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,195,86,2.8,1.2
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,19,0.0,0.6
Estimate Employment Status Population 16 Years And Over Not In Labor Force,2301,296,33.3,3.9
Estimate Employment Status Civilian Labor Force,4602,300,4602,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),4.2,1.9
Estimate Employment Status Females 16 Years And Over,3588,233,3588,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,2148,311,59.9,7.0
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,2148,311,59.9,7.0
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,2045,308,57.0,7.0
Estimate Employment Status Own Children Of The Householder Under 6 Years,563,182,563,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,446,166,79.2,17.1
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,1225,294,1225,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,1042,299,85.1,11.7
Estimate Commuting To Work Workers 16 Years And Over,4336,317,4336,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",3194,318,73.7,5.0
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",300,138,6.9,3.2
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),129,83,3.0,1.9
Estimate Commuting To Work Workers 16 Years And Over Walked,5,10,0.1,0.2
Estimate Commuting To Work Workers 16 Years And Over Other Means,50,46,1.2,1.0
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,658,199,15.2,4.4
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),31.0,3.7,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,4407,318,4407,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",2122,326,48.2,6.4
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,690,245,15.7,5.4
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,1030,226,23.4,4.9
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",295,126,6.7,2.9
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",270,143,6.1,3.2
Estimate Industry Civilian Employed Population 16 Years And Over,4407,318,4407,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",0,19,0.0,0.9
Estimate Industry Civilian Employed Population 16 Years And Over Construction,301,156,6.8,3.5
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,267,103,6.1,2.4
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,176,109,4.0,2.4
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,381,147,8.6,3.3
