Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,27087,1254,27087,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,18410,1081,68.0,2.4
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,18410,1081,68.0,2.4
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,17087,1077,63.1,2.5
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,1323,271,4.9,1.0
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,28,0.0,0.1
Estimate Employment Status Population 16 Years And Over Not In Labor Force,8677,761,32.0,2.4
Estimate Employment Status Civilian Labor Force,18410,1081,18410,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),7.2,1.5
Estimate Employment Status Females 16 Years And Over,14755,781,14755,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,9444,684,64.0,3.3
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,9444,684,64.0,3.3
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,8910,670,60.4,3.4
Estimate Employment Status Own Children Of The Householder Under 6 Years,1762,355,1762,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,1271,288,72.1,10.1
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,4065,529,4065,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,3166,425,77.9,6.3
Estimate Commuting To Work Workers 16 Years And Over,16697,1066,16697,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",6348,546,38.0,2.9
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",1394,279,8.3,1.5
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),5707,636,34.2,3.0
Estimate Commuting To Work Workers 16 Years And Over Walked,1363,409,8.2,2.3
Estimate Commuting To Work Workers 16 Years And Over Other Means,462,143,2.8,0.8
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,1423,339,8.5,1.9
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),30.7,1.4,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,17087,1077,17087,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",7616,723,44.6,3.0
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,3386,420,19.8,2.2
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,3607,391,21.1,2.2
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",733,215,4.3,1.2
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",1745,347,10.2,1.8
Estimate Industry Civilian Employed Population 16 Years And Over,17087,1077,17087,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",17,20,0.1,0.1
Estimate Industry Civilian Employed Population 16 Years And Over Construction,718,235,4.2,1.4
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,877,253,5.1,1.4
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,164,103,1.0,0.6
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,1732,301,10.1,1.7
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",717,178,4.2,1.0
Estimate Industry Civilian Employed Population 16 Years And Over Information,359,128,2.1,0.8
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",1569,275,9.2,1.6
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",2892,393,16.9,2.0
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",4965,561,29.1,2.9
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",1390,331,8.1,1.8
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",978,254,5.7,1.4
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,709,177,4.1,1.0
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,17087,1077,17087,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,14208,1017,83.2,2.4
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,2065,318,12.1,1.9
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,793,272,4.6,1.5
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,21,24,0.1,0.1
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,12986,573,12986,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Less Than $10,000",1501,254,11.6,2.0
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $10,000 To $14,999",1077,283,8.3,2.2
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $15,000 To $24,999",1187,287,9.1,2.1
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $25,000 To $34,999",804,190,6.2,1.5
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $35,000 To $49,999",1135,221,8.7,1.6
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $50,000 To $74,999",1674,283,12.9,2.1
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $75,000 To $99,999",1208,264,9.3,1.9
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $100,000 To $149,999",1917,280,14.8,2.0
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $150,000 To $199,999",1262,227,9.7,1.7
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $200,000 Or More",1221,227,9.4,1.7
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Median Household Income (Dollars),60612,7751,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Mean Household Income (Dollars),90420,5811,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Earnings,10064,573,77.5,2.6
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Earnings Mean Earnings (Dollars),102096,6586,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Social Security,2681,347,20.6,2.6
