Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,5362,153,5362,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,3997,277,74.5,4.9
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,3977,279,74.2,4.9
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,3828,283,71.4,4.8
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,149,100,2.8,1.9
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,20,28,0.4,0.5
Estimate Employment Status Population 16 Years And Over Not In Labor Force,1365,270,25.5,4.9
Estimate Employment Status Civilian Labor Force,3977,279,3977,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),3.7,2.5
Estimate Employment Status Females 16 Years And Over,2826,264,2826,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,1974,285,69.9,6.8
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,1974,285,69.9,6.8
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,1908,290,67.5,6.9
Estimate Employment Status Own Children Of The Householder Under 6 Years,189,104,189,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,189,104,100.0,19.0
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,639,153,639,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,572,141,89.5,10.9
Estimate Commuting To Work Workers 16 Years And Over,3791,279,3791,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",3174,352,83.7,6.6
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",394,220,10.4,5.8
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),0,19,0.0,1.0
Estimate Commuting To Work Workers 16 Years And Over Walked,18,32,0.5,0.8
Estimate Commuting To Work Workers 16 Years And Over Other Means,22,35,0.6,0.9
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,183,89,4.8,2.4
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),22.7,2.2,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,3828,283,3828,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",1647,285,43.0,8.0
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,365,163,9.5,4.3
