Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,8976,971,8976,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,4746,705,52.9,4.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,4746,705,52.9,4.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,3949,601,44.0,4.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,797,239,8.9,2.3
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,21,0.0,0.4
Estimate Employment Status Population 16 Years And Over Not In Labor Force,4230,501,47.1,4.0
Estimate Employment Status Civilian Labor Force,4746,705,4746,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),16.8,4.2
Estimate Employment Status Females 16 Years And Over,4766,583,4766,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,2538,484,53.3,5.6
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,2538,484,53.3,5.6
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,2009,386,42.2,5.2
Estimate Employment Status Own Children Of The Householder Under 6 Years,1102,338,1102,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,709,260,64.3,15.2
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,2654,520,2654,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,1719,484,64.8,11.8
Estimate Commuting To Work Workers 16 Years And Over,3917,601,3917,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",2353,443,60.1,7.8
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",458,223,11.7,5.4
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),190,93,4.9,2.2
Estimate Commuting To Work Workers 16 Years And Over Walked,339,175,8.7,4.0
Estimate Commuting To Work Workers 16 Years And Over Other Means,34,44,0.9,1.1
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,543,237,13.9,5.7
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),20.0,2.0,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,3949,601,3949,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",875,291,22.2,6.3
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,1142,276,28.9,5.7
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,1058,284,26.8,5.7
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",195,145,4.9,3.5
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",679,191,17.2,4.8
Estimate Industry Civilian Employed Population 16 Years And Over,3949,601,3949,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",57,61,1.4,1.5
Estimate Industry Civilian Employed Population 16 Years And Over Construction,142,100,3.6,2.4
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,692,210,17.5,5.3
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,100,78,2.5,1.9
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,481,145,12.2,3.6
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",241,111,6.1,2.6
Estimate Industry Civilian Employed Population 16 Years And Over Information,44,36,1.1,0.9
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",304,132,7.7,3.3
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",243,107,6.2,2.6
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",1067,282,27.0,5.8
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",262,142,6.6,3.3
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",154,105,3.9,2.6
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,162,137,4.1,3.3
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,3949,601,3949,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,3296,507,83.5,5.7
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,499,240,12.6,5.4
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,154,93,3.9,2.2
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,0,21,0.0,1.0
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,4234,399,4234,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Less Than $10,000",651,279,15.4,5.8
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $10,000 To $14,999",696,166,16.4,4.1
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $15,000 To $24,999",589,156,13.9,3.6
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $25,000 To $34,999",360,188,8.5,4.4
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $35,000 To $49,999",422,124,10.0,2.9
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $50,000 To $74,999",553,197,13.1,4.6
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $75,000 To $99,999",319,135,7.5,3.0
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $100,000 To $149,999",294,146,6.9,3.3
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $150,000 To $199,999",270,121,6.4,2.9
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $200,000 Or More",80,80,1.9,1.9
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Median Household Income (Dollars),31698,8485,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Mean Household Income (Dollars),49965,6620,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Earnings,2840,403,67.1,5.3
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Earnings Mean Earnings (Dollars),57014,9650,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Social Security,1370,262,32.4,6.1
