Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,14334,318,14334,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,9020,514,62.9,3.2
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,8965,508,62.5,3.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,8147,501,56.8,3.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,818,282,5.7,1.9
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,55,77,0.4,0.5
Estimate Employment Status Population 16 Years And Over Not In Labor Force,5314,474,37.1,3.2
Estimate Employment Status Civilian Labor Force,8965,508,8965,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),9.1,3.0
Estimate Employment Status Females 16 Years And Over,7435,316,7435,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,4366,372,58.7,4.2
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,4366,372,58.7,4.2
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,3898,354,52.4,4.4
Estimate Employment Status Own Children Of The Householder Under 6 Years,1338,241,1338,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,964,249,72.0,11.8
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,2305,412,2305,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,1772,386,76.9,10.5
Estimate Commuting To Work Workers 16 Years And Over,7954,508,7954,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",6080,484,76.4,4.1
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",724,220,9.1,2.7
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),14,18,0.2,0.2
Estimate Commuting To Work Workers 16 Years And Over Walked,343,138,4.3,1.7
Estimate Commuting To Work Workers 16 Years And Over Other Means,313,171,3.9,2.1
