Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,5130,419,5130,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,3668,394,71.5,4.8
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,3668,394,71.5,4.8
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,3508,387,68.4,5.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,160,88,3.1,1.7
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,19,0.0,0.8
Estimate Employment Status Population 16 Years And Over Not In Labor Force,1462,273,28.5,4.8
Estimate Employment Status Civilian Labor Force,3668,394,3668,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),4.4,2.4
Estimate Employment Status Females 16 Years And Over,2633,274,2633,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,1964,227,74.6,5.3
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,1964,227,74.6,5.3
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,1852,230,70.3,6.2
Estimate Employment Status Own Children Of The Householder Under 6 Years,333,187,333,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,240,176,72.1,24.3
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,793,351,793,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,621,356,78.3,16.0
Estimate Commuting To Work Workers 16 Years And Over,3464,388,3464,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",2787,360,80.5,6.0
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",240,103,6.9,3.0
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),17,31,0.5,0.9
Estimate Commuting To Work Workers 16 Years And Over Walked,150,98,4.3,2.8
Estimate Commuting To Work Workers 16 Years And Over Other Means,30,46,0.9,1.3
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,240,163,6.9,4.6
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),29.7,5.1,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,3508,387,3508,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",1415,341,40.3,8.9
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,687,246,19.6,6.4
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,796,243,22.7,6.3
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",373,154,10.6,4.5
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",237,114,6.8,3.2
Estimate Industry Civilian Employed Population 16 Years And Over,3508,387,3508,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",0,19,0.0,1.1
Estimate Industry Civilian Employed Population 16 Years And Over Construction,141,89,4.0,2.6
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,227,121,6.5,3.4
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,109,92,3.1,2.7
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,435,148,12.4,3.8
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",329,164,9.4,4.6
Estimate Industry Civilian Employed Population 16 Years And Over Information,26,33,0.7,0.9
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",293,150,8.4,4.0
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",468,369,13.3,10.2
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",950,249,27.1,7.3
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",229,96,6.5,2.6
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",176,86,5.0,2.4
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,125,59,3.6,1.7
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,3508,387,3508,(X)
