Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,5190,264,5190,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,3126,307,60.2,4.9
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,3126,307,60.2,4.9
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,3032,311,58.4,5.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,94,72,1.8,1.4
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,19,0.0,0.8
Estimate Employment Status Population 16 Years And Over Not In Labor Force,2064,272,39.8,4.9
Estimate Employment Status Civilian Labor Force,3126,307,3126,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),3.0,2.3
Estimate Employment Status Females 16 Years And Over,2725,228,2725,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,1561,243,57.3,7.9
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,1561,243,57.3,7.9
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,1516,237,55.6,7.7
Estimate Employment Status Own Children Of The Householder Under 6 Years,382,251,382,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,218,138,57.1,42.6
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,906,232,906,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,610,229,67.3,22.7
Estimate Commuting To Work Workers 16 Years And Over,2977,317,2977,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",2455,365,82.5,5.9
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",364,192,12.2,6.7
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),68,103,2.3,3.4
Estimate Commuting To Work Workers 16 Years And Over Walked,0,19,0.0,1.3
Estimate Commuting To Work Workers 16 Years And Over Other Means,11,18,0.4,0.6
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,79,55,2.7,1.8
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),20.7,3.7,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,3032,311,3032,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",1430,276,47.2,7.9
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,680,212,22.4,7.2
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,399,182,13.2,5.6
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",191,136,6.3,4.3
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",332,187,10.9,5.9
Estimate Industry Civilian Employed Population 16 Years And Over,3032,311,3032,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",0,19,0.0,1.3
Estimate Industry Civilian Employed Population 16 Years And Over Construction,159,138,5.2,4.4
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,353,176,11.6,5.8
