Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,11503,338,11503,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,8249,391,71.7,2.5
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,8249,391,71.7,2.5
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,7736,348,67.3,2.8
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,513,257,4.5,2.2
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,21,0.0,0.3
Estimate Employment Status Population 16 Years And Over Not In Labor Force,3254,289,28.3,2.5
Estimate Employment Status Civilian Labor Force,8249,391,8249,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),6.2,3.0
Estimate Employment Status Females 16 Years And Over,5824,347,5824,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,4068,324,69.8,3.7
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,4068,324,69.8,3.7
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,3943,329,67.7,4.3
Estimate Employment Status Own Children Of The Householder Under 6 Years,1226,250,1226,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,889,223,72.5,15.5
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,2568,297,2568,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,2139,331,83.3,10.2
Estimate Commuting To Work Workers 16 Years And Over,7619,335,7619,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",5717,531,75.0,5.6
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",366,139,4.8,1.9
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),339,126,4.4,1.7
Estimate Commuting To Work Workers 16 Years And Over Walked,67,80,0.9,1.0
Estimate Commuting To Work Workers 16 Years And Over Other Means,82,75,1.1,1.0
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,1048,371,13.8,4.9
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),30.9,2.7,(X),(X)
