Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,38155,605,38155,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,26772,941,70.2,2.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,26753,943,70.1,2.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,25418,969,66.6,2.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,1335,329,3.5,0.9
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,19,31,0.0,0.1
Estimate Employment Status Population 16 Years And Over Not In Labor Force,11383,901,29.8,2.3
Estimate Employment Status Civilian Labor Force,26753,943,26753,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),5.0,1.2
Estimate Employment Status Females 16 Years And Over,21441,653,21441,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,14445,787,67.4,2.9
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,14435,787,67.3,2.9
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,13744,799,64.1,3.1
Estimate Employment Status Own Children Of The Householder Under 6 Years,2789,375,2789,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,2252,374,80.7,7.5
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,3949,507,3949,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,3144,496,79.6,6.3
Estimate Commuting To Work Workers 16 Years And Over,24908,980,24908,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",15506,977,62.3,3.0
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",1944,414,7.8,1.7
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),1917,369,7.7,1.4
Estimate Commuting To Work Workers 16 Years And Over Walked,1617,344,6.5,1.4
Estimate Commuting To Work Workers 16 Years And Over Other Means,859,354,3.4,1.4
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,3065,494,12.3,1.9
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),30.9,1.6,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,25418,969,25418,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",11865,710,46.7,2.6
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,4519,620,17.8,2.2
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,5820,675,22.9,2.4
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",1175,268,4.6,1.1
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",2039,407,8.0,1.6
Estimate Industry Civilian Employed Population 16 Years And Over,25418,969,25418,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",0,28,0.0,0.2
Estimate Industry Civilian Employed Population 16 Years And Over Construction,780,216,3.1,0.8
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,1896,306,7.5,1.3
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,377,128,1.5,0.5
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,2914,425,11.5,1.6
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",1097,355,4.3,1.4
Estimate Industry Civilian Employed Population 16 Years And Over Information,898,352,3.5,1.4
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",1849,446,7.3,1.7
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",4154,604,16.3,2.3
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",6818,568,26.8,2.2
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",2318,429,9.1,1.6
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",1258,317,4.9,1.2
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,1059,285,4.2,1.1
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,25418,969,25418,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,20526,1066,80.8,2.5
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,3577,540,14.1,2.1
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,1277,290,5.0,1.1
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,38,36,0.1,0.1
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,19699,558,19699,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Less Than $10,000",1089,355,5.5,1.8
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $10,000 To $14,999",996,371,5.1,1.9
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $15,000 To $24,999",1893,434,9.6,2.1
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $25,000 To $34,999",1603,290,8.1,1.4
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $35,000 To $49,999",1549,279,7.9,1.4
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $50,000 To $74,999",3140,636,15.9,3.1
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $75,000 To $99,999",2192,345,11.1,1.9
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $100,000 To $149,999",3470,439,17.6,2.2
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $150,000 To $199,999",1774,316,9.0,1.6
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $200,000 Or More",1993,284,10.1,1.5
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Median Household Income (Dollars),72994,3704,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Mean Household Income (Dollars),94708,5109,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Earnings,15362,545,78.0,2.5
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Earnings Mean Earnings (Dollars),100498,5085,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Social Security,5373,529,27.3,2.6
