Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,7995,206,7995,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,5407,276,67.6,3.7
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,5407,276,67.6,3.7
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,5090,321,63.7,4.4
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,317,127,4.0,1.6
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,21,0.0,0.5
Estimate Employment Status Population 16 Years And Over Not In Labor Force,2588,324,32.4,3.7
Estimate Employment Status Civilian Labor Force,5407,276,5407,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),5.9,2.4
Estimate Employment Status Females 16 Years And Over,4256,210,4256,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,2538,216,59.6,5.0
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,2538,216,59.6,5.0
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,2385,203,56.0,4.8
Estimate Employment Status Own Children Of The Householder Under 6 Years,780,149,780,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,536,135,68.7,13.5
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,1593,199,1593,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,1091,190,68.5,9.4
Estimate Commuting To Work Workers 16 Years And Over,5028,318,5028,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",3812,324,75.8,4.3
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",195,116,3.9,2.3
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),108,52,2.1,1.0
Estimate Commuting To Work Workers 16 Years And Over Walked,114,98,2.3,1.9
Estimate Commuting To Work Workers 16 Years And Over Other Means,23,30,0.5,0.6
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,776,223,15.4,4.5
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),36.5,2.6,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,5090,321,5090,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",3282,323,64.5,4.7
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,427,140,8.4,2.7
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,844,180,16.6,3.4
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",278,98,5.5,1.9
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",259,97,5.1,1.9
Estimate Industry Civilian Employed Population 16 Years And Over,5090,321,5090,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",30,30,0.6,0.6
Estimate Industry Civilian Employed Population 16 Years And Over Construction,287,102,5.6,2.0
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,761,160,15.0,3.0
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,171,77,3.4,1.5
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,571,191,11.2,3.7
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",148,63,2.9,1.2
Estimate Industry Civilian Employed Population 16 Years And Over Information,207,99,4.1,1.9
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",371,115,7.3,2.2
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",1001,197,19.7,3.7
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",935,186,18.4,3.5
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",263,120,5.2,2.3
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",122,62,2.4,1.2
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,223,125,4.4,2.4
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,5090,321,5090,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,4240,317,83.3,3.4
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,586,177,11.5,3.4
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,264,87,5.2,1.7
