Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,9437,934,9437,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,5763,948,61.1,5.1
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,5763,948,61.1,5.1
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,5359,814,56.8,4.4
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,404,212,4.3,2.0
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,21,0.0,0.4
Estimate Employment Status Population 16 Years And Over Not In Labor Force,3674,390,38.9,5.1
Estimate Employment Status Civilian Labor Force,5763,948,5763,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),7.0,3.0
Estimate Employment Status Females 16 Years And Over,4097,517,4097,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,2576,499,62.9,6.6
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,2576,499,62.9,6.6
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,2535,496,61.9,6.6
Estimate Employment Status Own Children Of The Householder Under 6 Years,397,157,397,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,288,147,72.5,18.9
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,1138,336,1138,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,964,331,84.7,10.6
Estimate Commuting To Work Workers 16 Years And Over,5311,809,5311,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",4208,606,79.2,5.6
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",198,146,3.7,2.7
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),175,119,3.3,2.2
Estimate Commuting To Work Workers 16 Years And Over Walked,138,112,2.6,2.1
Estimate Commuting To Work Workers 16 Years And Over Other Means,38,58,0.7,1.1
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,554,319,10.4,5.1
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),29.4,2.5,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,5359,814,5359,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",2823,545,52.7,7.7
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,568,175,10.6,3.3
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,769,232,14.3,4.1
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",538,248,10.0,3.9
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",661,316,12.3,5.1
Estimate Industry Civilian Employed Population 16 Years And Over,5359,814,5359,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",52,77,1.0,1.4
Estimate Industry Civilian Employed Population 16 Years And Over Construction,555,273,10.4,4.2
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,825,351,15.4,5.3
