Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,5583,635,5583,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,3987,552,71.4,5.7
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,3987,552,71.4,5.7
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,3784,586,67.8,7.2
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,203,142,3.6,2.5
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,19,0.0,0.7
Estimate Employment Status Population 16 Years And Over Not In Labor Force,1596,368,28.6,5.7
Estimate Employment Status Civilian Labor Force,3987,552,3987,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),5.1,3.7
Estimate Employment Status Females 16 Years And Over,2940,491,2940,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,2011,436,68.4,7.3
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,2011,436,68.4,7.3
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,1942,435,66.1,7.8
Estimate Employment Status Own Children Of The Householder Under 6 Years,465,290,465,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,400,278,86.0,17.4
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,915,227,915,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,848,217,92.7,8.7
Estimate Commuting To Work Workers 16 Years And Over,3671,585,3671,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",3200,531,87.2,5.0
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",246,144,6.7,3.9
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),36,39,1.0,1.1
Estimate Commuting To Work Workers 16 Years And Over Walked,14,24,0.4,0.7
Estimate Commuting To Work Workers 16 Years And Over Other Means,39,45,1.1,1.2
