Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,15859,242,15859,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,9877,474,62.3,2.8
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,9873,473,62.3,2.8
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,9503,487,59.9,2.8
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,370,110,2.3,0.7
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,4,6,0.0,0.1
Estimate Employment Status Population 16 Years And Over Not In Labor Force,5982,440,37.7,2.8
Estimate Employment Status Civilian Labor Force,9873,473,9873,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),3.7,1.1
Estimate Employment Status Females 16 Years And Over,9659,425,9659,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,5586,480,57.8,3.7
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,5586,480,57.8,3.7
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,5436,474,56.3,3.6
Estimate Employment Status Own Children Of The Householder Under 6 Years,751,209,751,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,646,204,86.0,11.4
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,1703,259,1703,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,1337,269,78.5,8.8
Estimate Commuting To Work Workers 16 Years And Over,9291,492,9291,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",6380,522,68.7,4.1
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",693,221,7.5,2.4
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),28,31,0.3,0.3
Estimate Commuting To Work Workers 16 Years And Over Walked,850,198,9.1,2.2
Estimate Commuting To Work Workers 16 Years And Over Other Means,3,8,0.0,0.1
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,1337,318,14.4,3.2
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),23.3,1.7,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,9503,487,9503,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",4599,435,48.4,4.1
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,1682,342,17.7,3.6
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,2121,508,22.3,5.0
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",456,181,4.8,1.9
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",645,173,6.8,1.8
Estimate Industry Civilian Employed Population 16 Years And Over,9503,487,9503,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",26,34,0.3,0.4
Estimate Industry Civilian Employed Population 16 Years And Over Construction,473,198,5.0,2.1
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,768,208,8.1,2.2
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,144,108,1.5,1.1
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,987,259,10.4,2.6
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",279,88,2.9,0.9
Estimate Industry Civilian Employed Population 16 Years And Over Information,86,61,0.9,0.6
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",786,343,8.3,3.5
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",1008,257,10.6,2.5
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",3398,389,35.8,4.1
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",807,318,8.5,3.3
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",230,90,2.4,0.9
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,511,192,5.4,2.0
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,9503,487,9503,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,7502,576,78.9,3.5
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,1547,291,16.3,3.1
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,436,174,4.6,1.8
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,18,29,0.2,0.3
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,7328,378,7328,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Less Than $10,000",314,168,4.3,2.3
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $10,000 To $14,999",149,70,2.0,0.9
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $15,000 To $24,999",512,189,7.0,2.5
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $25,000 To $34,999",410,117,5.6,1.6
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $35,000 To $49,999",653,175,8.9,2.4
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $50,000 To $74,999",1404,295,19.2,3.9
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $75,000 To $99,999",706,155,9.6,2.1
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $100,000 To $149,999",1552,255,21.2,3.5
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $150,000 To $199,999",676,187,9.2,2.5
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $200,000 Or More",952,344,13.0,4.5
