Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,4353,227,4353,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,2816,398,64.7,8.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,2816,398,64.7,8.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,2599,402,59.7,8.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,217,120,5.0,2.8
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,19,0.0,0.9
Estimate Employment Status Population 16 Years And Over Not In Labor Force,1537,348,35.3,8.0
Estimate Employment Status Civilian Labor Force,2816,398,2816,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),7.7,4.2
Estimate Employment Status Females 16 Years And Over,2315,270,2315,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,1328,298,57.4,10.4
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,1328,298,57.4,10.4
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,1226,310,53.0,11.4
Estimate Employment Status Own Children Of The Householder Under 6 Years,203,114,203,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,130,107,64.0,32.8
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,612,206,612,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,527,190,86.1,16.6
Estimate Commuting To Work Workers 16 Years And Over,2394,436,2394,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",1509,382,63.0,10.8
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",308,184,12.9,8.0
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),13,15,0.5,0.6
Estimate Commuting To Work Workers 16 Years And Over Walked,66,88,2.8,3.5
Estimate Commuting To Work Workers 16 Years And Over Other Means,63,100,2.6,4.2
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,435,242,18.2,8.7
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),12.5,2.0,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,2599,402,2599,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",1093,400,42.1,12.1
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,484,184,18.6,6.9
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,403,180,15.5,6.9
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",350,204,13.5,8.1
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",269,233,10.4,8.8
Estimate Industry Civilian Employed Population 16 Years And Over,2599,402,2599,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",51,60,2.0,2.3
Estimate Industry Civilian Employed Population 16 Years And Over Construction,461,258,17.7,10.6
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,28,35,1.1,1.3
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,86,96,3.3,3.6
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,160,126,6.2,4.8
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",287,281,11.0,10.2
Estimate Industry Civilian Employed Population 16 Years And Over Information,210,237,8.1,8.8
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",332,314,12.8,11.5
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",294,162,11.3,6.2
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",334,186,12.9,6.8
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",172,124,6.6,4.7
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",135,94,5.2,3.6
