Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,20017,376,20017,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,14189,642,70.9,3.2
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,14189,642,70.9,3.2
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,13777,660,68.8,3.4
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,412,167,2.1,0.8
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,25,0.0,0.2
Estimate Employment Status Population 16 Years And Over Not In Labor Force,5828,662,29.1,3.2
Estimate Employment Status Civilian Labor Force,14189,642,14189,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),2.9,1.2
Estimate Employment Status Females 16 Years And Over,10526,383,10526,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,6981,459,66.3,3.8
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,6981,459,66.3,3.8
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,6871,465,65.3,3.9
Estimate Employment Status Own Children Of The Householder Under 6 Years,1599,260,1599,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,1238,233,77.4,9.3
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,4525,427,4525,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,3919,466,86.6,4.7
Estimate Commuting To Work Workers 16 Years And Over,13673,667,13673,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",9128,636,66.8,3.1
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",726,204,5.3,1.5
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),932,204,6.8,1.4
Estimate Commuting To Work Workers 16 Years And Over Walked,137,94,1.0,0.7
Estimate Commuting To Work Workers 16 Years And Over Other Means,102,64,0.7,0.5
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,2648,459,19.4,3.3
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),33.9,1.8,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,13777,660,13777,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",9269,511,67.3,3.2
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,1232,329,8.9,2.2
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,2107,352,15.3,2.5
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",504,159,3.7,1.1
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",665,239,4.8,1.7
Estimate Industry Civilian Employed Population 16 Years And Over,13777,660,13777,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",14,23,0.1,0.2
Estimate Industry Civilian Employed Population 16 Years And Over Construction,501,156,3.6,1.1
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,1557,306,11.3,2.0
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,52,45,0.4,0.3
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,990,279,7.2,1.9
