Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,8190,369,8190,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,5186,389,63.3,4.7
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,5186,389,63.3,4.7
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,4860,387,59.3,4.7
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,326,113,4.0,1.4
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,21,0.0,0.5
Estimate Employment Status Population 16 Years And Over Not In Labor Force,3004,444,36.7,4.7
Estimate Employment Status Civilian Labor Force,5186,389,5186,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),6.3,2.2
Estimate Employment Status Females 16 Years And Over,4080,281,4080,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,2362,277,57.9,8.2
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,2362,277,57.9,8.2
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,2208,271,54.1,8.1
Estimate Employment Status Own Children Of The Householder Under 6 Years,847,313,847,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,548,266,64.7,20.2
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,1432,397,1432,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,1080,330,75.4,13.2
Estimate Commuting To Work Workers 16 Years And Over,4765,399,4765,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",3646,466,76.5,6.7
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",509,219,10.7,4.7
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),27,33,0.6,0.7
Estimate Commuting To Work Workers 16 Years And Over Walked,119,99,2.5,2.0
Estimate Commuting To Work Workers 16 Years And Over Other Means,66,73,1.4,1.5
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,398,257,8.4,5.3
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),34.0,3.7,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,4860,387,4860,(X)
