Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,12500,811,12500,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,7178,677,57.4,3.2
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,7178,677,57.4,3.2
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,6457,579,51.7,3.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,721,256,5.8,1.9
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,21,0.0,0.3
Estimate Employment Status Population 16 Years And Over Not In Labor Force,5322,476,42.6,3.2
Estimate Employment Status Civilian Labor Force,7178,677,7178,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),10.0,3.1
Estimate Employment Status Females 16 Years And Over,6262,411,6262,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,3297,374,52.7,4.2
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,3297,374,52.7,4.2
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,2834,314,45.3,4.1
Estimate Employment Status Own Children Of The Householder Under 6 Years,1590,289,1590,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,1038,239,65.3,8.4
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,2632,426,2632,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,1644,383,62.5,9.8
Estimate Commuting To Work Workers 16 Years And Over,6425,577,6425,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",4047,443,63.0,4.6
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",1403,279,21.8,3.5
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),197,124,3.1,1.9
Estimate Commuting To Work Workers 16 Years And Over Walked,380,121,5.9,1.9
Estimate Commuting To Work Workers 16 Years And Over Other Means,282,189,4.4,2.9
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,116,80,1.8,1.2
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),23.5,2.0,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,6457,579,6457,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",1087,256,16.8,3.9
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,1614,312,25.0,4.1
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,1130,211,17.5,3.0
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",801,247,12.4,3.5
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",1825,347,28.3,4.5
Estimate Industry Civilian Employed Population 16 Years And Over,6457,579,6457,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",84,56,1.3,0.9
Estimate Industry Civilian Employed Population 16 Years And Over Construction,747,269,11.6,3.7
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,846,195,13.1,3.0
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,274,95,4.2,1.5
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,957,231,14.8,3.2
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",305,116,4.7,1.8
Estimate Industry Civilian Employed Population 16 Years And Over Information,46,56,0.7,0.8
