Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,7495,277,7495,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,5480,277,73.1,3.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,5480,277,73.1,3.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,5313,266,70.9,3.1
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,167,75,2.2,1.0
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,19,0.0,0.5
Estimate Employment Status Population 16 Years And Over Not In Labor Force,2015,244,26.9,3.0
Estimate Employment Status Civilian Labor Force,5480,277,5480,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),3.0,1.3
Estimate Employment Status Females 16 Years And Over,3865,213,3865,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,2614,221,67.6,4.0
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,2614,221,67.6,4.0
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,2553,219,66.1,4.2
Estimate Employment Status Own Children Of The Householder Under 6 Years,718,239,718,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,587,241,81.8,11.5
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,1946,190,1946,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,1593,201,81.9,7.0
Estimate Commuting To Work Workers 16 Years And Over,5198,274,5198,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",3624,305,69.7,4.4
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",263,94,5.1,1.9
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),222,92,4.3,1.8
Estimate Commuting To Work Workers 16 Years And Over Walked,66,68,1.3,1.3
Estimate Commuting To Work Workers 16 Years And Over Other Means,38,26,0.7,0.5
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,985,238,18.9,4.4
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),33.6,2.8,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,5313,266,5313,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",3407,280,64.1,5.2
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,454,127,8.5,2.3
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,1056,289,19.9,5.1
