Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,21406,639,21406,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,14808,691,69.2,2.7
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,14808,691,69.2,2.7
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,14271,701,66.7,2.9
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,537,225,2.5,1.0
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,25,0.0,0.2
Estimate Employment Status Population 16 Years And Over Not In Labor Force,6598,642,30.8,2.7
Estimate Employment Status Civilian Labor Force,14808,691,14808,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),3.6,1.5
Estimate Employment Status Females 16 Years And Over,10723,436,10723,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,7073,466,66.0,3.7
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,7073,466,66.0,3.7
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,6888,467,64.2,3.7
Estimate Employment Status Own Children Of The Householder Under 6 Years,1344,328,1344,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,1149,298,85.5,8.5
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,3815,551,3815,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,3211,581,84.2,6.4
Estimate Commuting To Work Workers 16 Years And Over,14045,737,14045,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",9967,567,71.0,3.3
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",766,371,5.5,2.6
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),734,213,5.2,1.5
Estimate Commuting To Work Workers 16 Years And Over Walked,104,81,0.7,0.6
Estimate Commuting To Work Workers 16 Years And Over Other Means,196,151,1.4,1.1
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,2278,557,16.2,3.6
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),37.4,2.3,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,14271,701,14271,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",7193,600,50.4,3.3
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,2020,437,14.2,3.1
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,3034,467,21.3,3.0
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",1181,271,8.3,1.8
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",843,261,5.9,1.8
Estimate Industry Civilian Employed Population 16 Years And Over,14271,701,14271,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",63,102,0.4,0.7
Estimate Industry Civilian Employed Population 16 Years And Over Construction,1035,268,7.3,1.9
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,636,213,4.5,1.5
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,268,127,1.9,0.9
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,1055,213,7.4,1.6
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",674,294,4.7,2.0
