Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,1975,403,1975,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,1454,382,73.6,10.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,1454,382,73.6,10.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,1329,355,67.3,10.9
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,125,105,6.3,4.9
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,13,0.0,2.0
Estimate Employment Status Population 16 Years And Over Not In Labor Force,521,203,26.4,10.0
Estimate Employment Status Civilian Labor Force,1454,382,1454,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),8.6,6.8
Estimate Employment Status Females 16 Years And Over,788,242,788,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,593,210,75.3,13.8
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,593,210,75.3,13.8
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,506,191,64.2,15.1
Estimate Employment Status Own Children Of The Householder Under 6 Years,227,137,227,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,138,106,60.8,37.9
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,486,340,486,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,486,340,100.0,7.9
Estimate Commuting To Work Workers 16 Years And Over,1304,351,1304,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",1063,299,81.5,10.6
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",107,75,8.2,5.0
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),0,13,0.0,3.0
Estimate Commuting To Work Workers 16 Years And Over Walked,0,13,0.0,3.0
Estimate Commuting To Work Workers 16 Years And Over Other Means,0,13,0.0,3.0
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,134,119,10.3,8.6
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),33.5,4.7,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,1329,355,1329,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",365,172,27.5,9.2
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,482,187,36.3,9.4
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,176,130,13.2,9.1
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",134,64,10.1,5.2
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",172,164,12.9,12.6
Estimate Industry Civilian Employed Population 16 Years And Over,1329,355,1329,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",0,13,0.0,3.0
Estimate Industry Civilian Employed Population 16 Years And Over Construction,57,65,4.3,4.7
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,171,158,12.9,12.5
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,39,46,2.9,3.7
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,25,38,1.9,2.8
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",92,85,6.9,6.1
Estimate Industry Civilian Employed Population 16 Years And Over Information,0,13,0.0,3.0
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",34,53,2.6,3.8
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",142,106,10.7,8.0
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",398,199,29.9,10.6
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",154,105,11.6,6.7
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",110,53,8.3,4.7
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,107,94,8.1,6.5
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,1329,355,1329,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,1025,303,77.1,9.8
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,273,156,20.5,10.1
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,31,53,2.3,4.1
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,0,13,0.0,3.0
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,934,182,934,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Less Than $10,000",41,68,4.4,7.3
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $10,000 To $14,999",119,88,12.7,9.1
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $15,000 To $24,999",61,68,6.5,7.1
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $25,000 To $34,999",31,48,3.3,5.2
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $35,000 To $49,999",94,80,10.1,8.5
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $50,000 To $74,999",74,68,7.9,7.0
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $75,000 To $99,999",172,164,18.4,16.7
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $100,000 To $149,999",204,110,21.8,11.5
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $150,000 To $199,999",60,69,6.4,7.5
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $200,000 Or More",78,66,8.4,7.0
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Median Household Income (Dollars),81078,23768,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Mean Household Income (Dollars),84830,16771,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Earnings,719,175,77.0,12.3
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Earnings Mean Earnings (Dollars),99656,18400,(X),(X)
