Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,8337,578,8337,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,5014,469,60.1,3.7
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,5014,469,60.1,3.7
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,4835,460,58.0,3.6
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,179,86,2.1,1.0
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,19,0.0,0.5
Estimate Employment Status Population 16 Years And Over Not In Labor Force,3323,382,39.9,3.7
Estimate Employment Status Civilian Labor Force,5014,469,5014,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),3.6,1.7
Estimate Employment Status Females 16 Years And Over,4352,399,4352,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,2605,343,59.9,5.1
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,2605,343,59.9,5.1
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,2477,328,56.9,5.1
Estimate Employment Status Own Children Of The Householder Under 6 Years,497,188,497,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,385,170,77.5,16.8
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,1305,262,1305,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,1054,226,80.8,9.0
Estimate Commuting To Work Workers 16 Years And Over,4816,459,4816,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",3607,442,74.9,5.0
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",269,144,5.6,3.0
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),34,42,0.7,0.9
Estimate Commuting To Work Workers 16 Years And Over Walked,93,54,1.9,1.1
Estimate Commuting To Work Workers 16 Years And Over Other Means,60,40,1.2,0.8
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,753,228,15.6,4.6
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),21.6,1.4,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,4835,460,4835,(X)
