Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,3174,260,3174,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,1896,196,59.7,4.5
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,1896,196,59.7,4.5
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,1779,201,56.0,4.6
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,117,47,3.7,1.5
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,13,0.0,1.3
Estimate Employment Status Population 16 Years And Over Not In Labor Force,1278,187,40.3,4.5
Estimate Employment Status Civilian Labor Force,1896,196,1896,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),6.2,2.5
Estimate Employment Status Females 16 Years And Over,1640,151,1640,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,952,110,58.0,4.8
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,952,110,58.0,4.8
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,883,109,53.8,5.0
Estimate Employment Status Own Children Of The Householder Under 6 Years,212,65,212,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,148,59,69.8,17.0
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,322,85,322,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,222,69,68.9,13.8
Estimate Commuting To Work Workers 16 Years And Over,1705,194,1705,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",1251,181,73.4,5.0
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",81,37,4.8,2.1
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),0,13,0.0,2.3
Estimate Commuting To Work Workers 16 Years And Over Walked,105,46,6.2,2.7
Estimate Commuting To Work Workers 16 Years And Over Other Means,16,17,0.9,1.0
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,252,67,14.8,3.8
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),23.7,1.6,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,1779,201,1779,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",770,109,43.3,5.0
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,289,82,16.2,3.9
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,284,77,16.0,4.1
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",101,32,5.7,1.9
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",335,91,18.8,4.1
Estimate Industry Civilian Employed Population 16 Years And Over,1779,201,1779,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",78,41,4.4,2.2
Estimate Industry Civilian Employed Population 16 Years And Over Construction,95,39,5.3,2.2
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,227,58,12.8,3.3
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,6,9,0.3,0.5
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,172,57,9.7,3.2
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",84,38,4.7,2.1
Estimate Industry Civilian Employed Population 16 Years And Over Information,31,17,1.7,0.9
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",60,30,3.4,1.7
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",91,31,5.1,1.7
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",546,101,30.7,4.3
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",203,89,11.4,4.3
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",124,52,7.0,3.0
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,62,30,3.5,1.6
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,1779,201,1779,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,1203,141,67.6,5.4
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,280,68,15.7,3.3
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,282,88,15.9,4.1
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,14,23,0.8,1.2
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,1694,120,1694,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Less Than $10,000",78,46,4.6,2.7
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $10,000 To $14,999",104,41,6.1,2.4
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $15,000 To $24,999",89,34,5.3,2.0
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $25,000 To $34,999",142,55,8.4,3.3
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $35,000 To $49,999",163,50,9.6,2.9
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $50,000 To $74,999",404,104,23.8,5.6
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $75,000 To $99,999",236,63,13.9,3.4
