Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,8201,193,8201,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,5487,462,66.9,5.9
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,5487,462,66.9,5.9
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,5129,460,62.5,5.9
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,358,151,4.4,1.8
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,19,0.0,0.5
Estimate Employment Status Population 16 Years And Over Not In Labor Force,2714,505,33.1,5.9
Estimate Employment Status Civilian Labor Force,5487,462,5487,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),6.5,2.7
Estimate Employment Status Females 16 Years And Over,4309,211,4309,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,2577,300,59.8,7.0
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,2577,300,59.8,7.0
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,2372,280,55.0,6.5
Estimate Employment Status Own Children Of The Householder Under 6 Years,463,126,463,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,290,140,62.6,25.4
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,1324,237,1324,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,1056,251,79.8,13.8
Estimate Commuting To Work Workers 16 Years And Over,4972,460,4972,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",4270,492,85.9,3.7
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",156,101,3.1,2.0
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),152,91,3.1,1.9
Estimate Commuting To Work Workers 16 Years And Over Walked,13,24,0.3,0.5
Estimate Commuting To Work Workers 16 Years And Over Other Means,15,26,0.3,0.5
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,366,136,7.4,2.8
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),31.9,3.4,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,5129,460,5129,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",2380,390,46.4,6.2
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,505,192,9.8,3.9
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,1269,255,24.7,4.4
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",671,236,13.1,4.4
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",304,158,5.9,2.9
Estimate Industry Civilian Employed Population 16 Years And Over,5129,460,5129,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",69,66,1.3,1.3
Estimate Industry Civilian Employed Population 16 Years And Over Construction,614,191,12.0,3.6
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,641,222,12.5,3.9
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,140,112,2.7,2.2
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,728,229,14.2,4.3
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",119,85,2.3,1.6
Estimate Industry Civilian Employed Population 16 Years And Over Information,119,87,2.3,1.6
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",305,132,5.9,2.6
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",769,206,15.0,3.7
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",1095,225,21.3,4.2
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",194,102,3.8,2.0
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",179,101,3.5,1.9
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,157,89,3.1,1.8
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,5129,460,5129,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,4319,478,84.2,4.5
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,714,228,13.9,4.5
