Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,1148,226,1148,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,738,177,64.3,10.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,738,177,64.3,10.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,738,177,64.3,10.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,0,13,0.0,3.4
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,13,0.0,3.4
Estimate Employment Status Population 16 Years And Over Not In Labor Force,410,149,35.7,10.3
Estimate Employment Status Civilian Labor Force,738,177,738,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),0.0,5.3
Estimate Employment Status Females 16 Years And Over,635,168,635,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,348,115,54.8,13.3
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,348,115,54.8,13.3
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,348,115,54.8,13.3
Estimate Employment Status Own Children Of The Householder Under 6 Years,56,56,56,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,56,56,100.0,44.0
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,28,40,28,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,0,13,0.0,62.2
Estimate Commuting To Work Workers 16 Years And Over,738,177,738,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",149,79,20.2,9.6
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",0,13,0.0,5.3
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),103,60,14.0,8.3
Estimate Commuting To Work Workers 16 Years And Over Walked,315,120,42.7,11.2
Estimate Commuting To Work Workers 16 Years And Over Other Means,51,42,6.9,5.4
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,120,83,16.3,10.4
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),22.2,5.5,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,738,177,738,(X)
