Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,15476,913,15476,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,9935,646,64.2,2.9
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,9935,646,64.2,2.9
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,9633,637,62.2,3.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,302,148,2.0,0.9
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,21,0.0,0.3
Estimate Employment Status Population 16 Years And Over Not In Labor Force,5541,623,35.8,2.9
Estimate Employment Status Civilian Labor Force,9935,646,9935,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),3.0,1.5
Estimate Employment Status Females 16 Years And Over,8029,623,8029,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,4894,483,61.0,3.7
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,4894,483,61.0,3.7
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,4740,430,59.0,3.5
Estimate Employment Status Own Children Of The Householder Under 6 Years,1060,214,1060,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,843,177,79.5,13.1
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,2992,382,2992,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,2198,341,73.5,5.6
Estimate Commuting To Work Workers 16 Years And Over,9489,606,9489,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",5120,465,54.0,4.3
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",507,158,5.3,1.6
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),1277,310,13.5,3.0
Estimate Commuting To Work Workers 16 Years And Over Walked,514,180,5.4,1.9
Estimate Commuting To Work Workers 16 Years And Over Other Means,124,74,1.3,0.8
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,1947,328,20.5,3.1
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),28.8,1.7,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,9633,637,9633,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",7590,586,78.8,3.9
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,592,150,6.1,1.5
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,1141,406,11.8,4.0
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",131,75,1.4,0.8
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",179,103,1.9,1.1
Estimate Industry Civilian Employed Population 16 Years And Over,9633,637,9633,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",31,34,0.3,0.4
Estimate Industry Civilian Employed Population 16 Years And Over Construction,172,101,1.8,1.1
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,444,133,4.6,1.4
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,215,117,2.2,1.2
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,780,273,8.1,2.8
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",176,111,1.8,1.1
Estimate Industry Civilian Employed Population 16 Years And Over Information,191,115,2.0,1.2
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",800,169,8.3,1.6
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",2352,409,24.4,3.9
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",3695,403,38.4,3.2
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",386,111,4.0,1.1
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",256,92,2.7,1.0
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,135,58,1.4,0.6
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,9633,637,9633,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,8040,569,83.5,2.6
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,745,199,7.7,2.0
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,841,210,8.7,2.1
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,7,23,0.1,0.2
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,6268,290,6268,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Less Than $10,000",82,54,1.3,0.9
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $10,000 To $14,999",48,34,0.8,0.5
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $15,000 To $24,999",280,156,4.5,2.5
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $25,000 To $34,999",117,65,1.9,1.0
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $35,000 To $49,999",184,77,2.9,1.2
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $50,000 To $74,999",400,115,6.4,1.8
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $75,000 To $99,999",481,120,7.7,1.9
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $100,000 To $149,999",719,147,11.5,2.4
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $150,000 To $199,999",819,192,13.1,2.9
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $200,000 Or More",3138,251,50.1,3.7
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Median Household Income (Dollars),200091,15261,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Mean Household Income (Dollars),268534,20380,(X),(X)
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households With Earnings,5306,280,84.7,3.0
