Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,234,81,234,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,153,47,65.4,8.6
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,153,47,65.4,8.6
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,148,44,63.2,7.7
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,5,8,2.1,3.2
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,13,0.0,15.7
Estimate Employment Status Population 16 Years And Over Not In Labor Force,81,42,34.6,8.6
Estimate Employment Status Civilian Labor Force,153,47,153,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),3.3,4.6
Estimate Employment Status Females 16 Years And Over,149,76,149,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,92,38,61.7,10.9
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,92,38,61.7,10.9
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,92,38,61.7,10.9
Estimate Employment Status Own Children Of The Householder Under 6 Years,7,7,7,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,3,4,42.9,47.6
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,11,12,11,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,11,12,100.0,99.2
Estimate Commuting To Work Workers 16 Years And Over,138,45,138,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",90,28,65.2,20.9
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",6,5,4.3,3.7
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),5,6,3.6,3.8
Estimate Commuting To Work Workers 16 Years And Over Walked,24,37,17.4,23.7
Estimate Commuting To Work Workers 16 Years And Over Other Means,0,13,0.0,24.8
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,13,7,9.4,5.9
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),20.0,3.5,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,148,44,148,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",71,25,48.0,16.9
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,12,11,8.1,7.2
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,54,37,36.5,18.6
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",5,4,3.4,2.9
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",6,7,4.1,4.9
Estimate Industry Civilian Employed Population 16 Years And Over,148,44,148,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",10,11,6.8,7.0
Estimate Industry Civilian Employed Population 16 Years And Over Construction,5,4,3.4,2.9
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,4,6,2.7,4.3
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,5,6,3.4,3.9
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,16,10,10.8,6.6
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",6,5,4.1,3.3
Estimate Industry Civilian Employed Population 16 Years And Over Information,11,9,7.4,6.4
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",12,8,8.1,6.1
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",15,8,10.1,5.7
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",34,16,23.0,10.7
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",23,37,15.5,22.2
