Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,15830,717,15830,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,10574,599,66.8,2.8
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,10574,599,66.8,2.8
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,9957,542,62.9,2.6
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,617,233,3.9,1.4
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,25,0.0,0.3
Estimate Employment Status Population 16 Years And Over Not In Labor Force,5256,529,33.2,2.8
Estimate Employment Status Civilian Labor Force,10574,599,10574,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),5.8,2.1
Estimate Employment Status Females 16 Years And Over,8248,481,8248,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,5047,321,61.2,3.9
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,5047,321,61.2,3.9
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,4670,281,56.6,3.6
Estimate Employment Status Own Children Of The Householder Under 6 Years,1417,310,1417,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,1220,298,86.1,6.3
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,4377,515,4377,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,3325,562,76.0,7.2
Estimate Commuting To Work Workers 16 Years And Over,9785,552,9785,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",6241,518,63.8,3.6
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",333,162,3.4,1.6
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),993,211,10.1,2.2
Estimate Commuting To Work Workers 16 Years And Over Walked,305,162,3.1,1.7
Estimate Commuting To Work Workers 16 Years And Over Other Means,87,90,0.9,0.9
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,1826,330,18.7,3.1
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),31.6,1.6,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,9957,542,9957,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",7066,490,71.0,3.6
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,552,187,5.5,1.9
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,1788,384,18.0,3.6
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",219,117,2.2,1.2
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",332,128,3.3,1.3
Estimate Industry Civilian Employed Population 16 Years And Over,9957,542,9957,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",89,70,0.9,0.7
Estimate Industry Civilian Employed Population 16 Years And Over Construction,212,118,2.1,1.2
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,613,173,6.2,1.7
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,281,100,2.8,1.0
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,854,338,8.6,3.3
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",145,91,1.5,0.9
Estimate Industry Civilian Employed Population 16 Years And Over Information,222,73,2.2,0.7
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",1280,288,12.9,2.8
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",2099,326,21.1,3.1
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",3339,424,33.5,3.7
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",380,141,3.8,1.4
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",318,131,3.2,1.4
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,125,69,1.3,0.7
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,9957,542,9957,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,8207,514,82.4,2.2
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,800,229,8.0,2.4
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,950,226,9.5,2.1
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,0,25,0.0,0.4
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,7160,297,7160,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Less Than $10,000",157,83,2.2,1.2
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $10,000 To $14,999",69,55,1.0,0.8
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $15,000 To $24,999",129,70,1.8,1.0
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $25,000 To $34,999",222,105,3.1,1.4
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $35,000 To $49,999",357,176,5.0,2.4
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $50,000 To $74,999",410,132,5.7,1.9
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $75,000 To $99,999",497,232,6.9,3.2
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $100,000 To $149,999",925,202,12.9,2.8
