Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,4086,389,4086,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,2507,285,61.4,6.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,2507,285,61.4,6.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,2384,251,58.3,5.7
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,123,76,3.0,1.8
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,19,0.0,1.0
Estimate Employment Status Population 16 Years And Over Not In Labor Force,1579,338,38.6,6.3
Estimate Employment Status Civilian Labor Force,2507,285,2507,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),4.9,2.8
Estimate Employment Status Females 16 Years And Over,2209,236,2209,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,1145,175,51.8,7.2
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,1145,175,51.8,7.2
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,1054,140,47.7,6.1
Estimate Employment Status Own Children Of The Householder Under 6 Years,268,91,268,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,172,69,64.2,20.1
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,1098,243,1098,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,577,167,52.6,15.7
Estimate Commuting To Work Workers 16 Years And Over,2384,251,2384,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",1319,239,55.3,6.6
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",245,95,10.3,4.1
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),242,90,10.2,3.6
Estimate Commuting To Work Workers 16 Years And Over Walked,52,34,2.2,1.5
Estimate Commuting To Work Workers 16 Years And Over Other Means,15,17,0.6,0.7
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,511,128,21.4,5.2
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),29.2,2.4,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,2384,251,2384,(X)
