Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,847,207,847,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,371,140,43.8,10.8
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,371,140,43.8,10.8
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,323,130,38.1,10.7
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,48,43,5.7,4.8
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,13,0.0,4.6
Estimate Employment Status Population 16 Years And Over Not In Labor Force,476,134,56.2,10.8
Estimate Employment Status Civilian Labor Force,371,140,371,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),12.9,10.8
Estimate Employment Status Females 16 Years And Over,453,120,453,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,207,96,45.7,13.9
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,207,96,45.7,13.9
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,181,91,40.0,14.4
Estimate Employment Status Own Children Of The Householder Under 6 Years,23,31,23,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,23,31,100.0,68.6
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,9,15,9,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,9,15,100.0,100.0
Estimate Commuting To Work Workers 16 Years And Over,313,123,313,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",255,103,81.5,9.9
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",7,11,2.2,3.6
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),3,6,1.0,2.0
Estimate Commuting To Work Workers 16 Years And Over Walked,0,13,0.0,12.0
Estimate Commuting To Work Workers 16 Years And Over Other Means,0,13,0.0,12.0
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,48,39,15.3,10.0
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),25.3,8.2,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,323,130,323,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",106,60,32.8,14.2
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,69,48,21.4,12.3
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,100,67,31.0,17.4
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",36,30,11.1,8.8
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",12,19,3.7,5.4
Estimate Industry Civilian Employed Population 16 Years And Over,323,130,323,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",0,13,0.0,11.6
Estimate Industry Civilian Employed Population 16 Years And Over Construction,24,22,7.4,6.7
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,0,13,0.0,11.6
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,12,20,3.7,5.9
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,49,44,15.2,12.5
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",16,23,5.0,7.4
