Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,2243,253,2243,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,1423,219,63.4,4.8
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,1423,219,63.4,4.8
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,1366,216,60.9,5.0
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,57,32,2.5,1.4
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,13,0.0,1.8
Estimate Employment Status Population 16 Years And Over Not In Labor Force,820,118,36.6,4.8
Estimate Employment Status Civilian Labor Force,1423,219,1423,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),4.0,2.3
Estimate Employment Status Females 16 Years And Over,1060,132,1060,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,678,127,64.0,6.7
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,678,127,64.0,6.7
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,637,119,60.1,7.2
Estimate Employment Status Own Children Of The Householder Under 6 Years,142,81,142,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,56,49,39.4,27.7
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,270,103,270,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,198,84,73.3,15.7
Estimate Commuting To Work Workers 16 Years And Over,1296,172,1296,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",1192,160,92.0,2.9
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",88,41,6.8,2.9
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),0,13,0.0,3.0
Estimate Commuting To Work Workers 16 Years And Over Walked,4,7,0.3,0.5
Estimate Commuting To Work Workers 16 Years And Over Other Means,1,2,0.1,0.2
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,11,11,0.8,0.8
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),24.4,2.3,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,1366,216,1366,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",425,95,31.1,7.6
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,363,136,26.6,8.0
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,201,60,14.7,4.2
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",172,98,12.6,6.0
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",205,52,15.0,4.0
Estimate Industry Civilian Employed Population 16 Years And Over,1366,216,1366,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",9,11,0.7,0.9
Estimate Industry Civilian Employed Population 16 Years And Over Construction,102,46,7.5,3.3
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,199,48,14.6,3.9
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,2,2,0.1,0.2
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,126,47,9.2,3.3
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",47,22,3.4,1.6
Estimate Industry Civilian Employed Population 16 Years And Over Information,79,80,5.8,5.3
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",25,18,1.8,1.3
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",138,56,10.1,3.9
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",260,80,19.0,6.1
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",200,94,14.6,6.8
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",115,84,8.4,5.3
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,64,38,4.7,2.8
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,1366,216,1366,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,1072,159,78.5,5.5
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,140,47,10.2,3.6
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,154,101,11.3,6.3
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,0,13,0.0,2.9
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,1104,116,1104,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Less Than $10,000",25,21,2.3,1.9
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $10,000 To $14,999",44,34,4.0,3.2
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $15,000 To $24,999",122,60,11.1,5.2
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $25,000 To $34,999",67,32,6.1,2.8
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $35,000 To $49,999",158,53,14.3,4.7
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $50,000 To $74,999",187,47,16.9,4.6
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $75,000 To $99,999",208,65,18.8,5.7
