Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,7617,487,7617,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,4887,533,64.2,4.6
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,4887,533,64.2,4.6
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,4741,549,62.2,4.8
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,146,99,1.9,1.3
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,19,0.0,0.5
Estimate Employment Status Population 16 Years And Over Not In Labor Force,2730,338,35.8,4.6
Estimate Employment Status Civilian Labor Force,4887,533,4887,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),3.0,2.1
Estimate Employment Status Females 16 Years And Over,4045,305,4045,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,2435,301,60.2,5.6
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,2435,301,60.2,5.6
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,2402,304,59.4,5.6
Estimate Employment Status Own Children Of The Householder Under 6 Years,589,232,589,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,542,233,92.0,8.5
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,893,229,893,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,720,221,80.6,11.4
Estimate Commuting To Work Workers 16 Years And Over,4594,556,4594,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",2962,473,64.5,6.6
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",335,117,7.3,2.5
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),45,46,1.0,1.0
Estimate Commuting To Work Workers 16 Years And Over Walked,411,156,8.9,3.2
Estimate Commuting To Work Workers 16 Years And Over Other Means,37,41,0.8,0.9
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,804,270,17.5,5.5
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),20.6,3.3,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,4741,549,4741,(X)
