Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,867,120,867,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,562,89,64.8,5.4
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,562,89,64.8,5.4
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,540,87,62.3,5.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,22,17,2.5,1.9
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,13,0.0,4.5
Estimate Employment Status Population 16 Years And Over Not In Labor Force,305,64,35.2,5.4
Estimate Employment Status Civilian Labor Force,562,89,562,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),3.9,2.9
Estimate Employment Status Females 16 Years And Over,434,60,434,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,255,43,58.8,7.4
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,255,43,58.8,7.4
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,249,42,57.4,7.2
Estimate Employment Status Own Children Of The Householder Under 6 Years,36,30,36,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,11,10,30.6,37.8
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,154,55,154,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,125,50,81.2,14.3
Estimate Commuting To Work Workers 16 Years And Over,529,85,529,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",441,84,83.4,5.4
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",26,13,4.9,2.5
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),3,4,0.6,0.8
Estimate Commuting To Work Workers 16 Years And Over Walked,21,20,4.0,3.8
Estimate Commuting To Work Workers 16 Years And Over Other Means,0,13,0.0,7.3
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,38,18,7.2,3.5
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),36.4,3.8,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,540,87,540,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",214,49,39.6,8.0
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,71,31,13.1,5.4
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,94,35,17.4,5.4
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",55,22,10.2,4.1
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",106,45,19.6,6.6
Estimate Industry Civilian Employed Population 16 Years And Over,540,87,540,(X)
