Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,11405,142,11405,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,7708,299,67.6,2.7
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,7708,299,67.6,2.7
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,7092,367,62.2,3.1
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,616,271,5.4,2.4
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,21,0.0,0.3
Estimate Employment Status Population 16 Years And Over Not In Labor Force,3697,324,32.4,2.7
Estimate Employment Status Civilian Labor Force,7708,299,7708,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),8.0,3.5
Estimate Employment Status Females 16 Years And Over,5218,259,5218,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,3460,352,66.3,5.4
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,3460,352,66.3,5.4
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,3149,352,60.3,5.7
Estimate Employment Status Own Children Of The Householder Under 6 Years,726,223,726,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,433,123,59.6,17.5
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,1801,234,1801,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,1443,285,80.1,8.0
Estimate Commuting To Work Workers 16 Years And Over,6993,348,6993,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",5191,451,74.2,6.0
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",488,181,7.0,2.6
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),37,57,0.5,0.8
Estimate Commuting To Work Workers 16 Years And Over Walked,607,398,8.7,5.5
Estimate Commuting To Work Workers 16 Years And Over Other Means,174,101,2.5,1.5
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,496,153,7.1,2.1
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),13.7,1.8,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,7092,367,7092,(X)
"Estimate Occupation Civilian Employed Population 16 Years And Over Management, Business, Science, And Arts Occupations",2910,420,41.0,5.1
Estimate Occupation Civilian Employed Population 16 Years And Over Service Occupations,1288,303,18.2,4.0
Estimate Occupation Civilian Employed Population 16 Years And Over Sales And Office Occupations,882,187,12.4,2.6
"Estimate Occupation Civilian Employed Population 16 Years And Over Natural Resources, Construction, And Maintenance Occupations",1317,318,18.6,4.8
"Estimate Occupation Civilian Employed Population 16 Years And Over Production, Transportation, And Material Moving Occupations",695,276,9.8,3.8
Estimate Industry Civilian Employed Population 16 Years And Over,7092,367,7092,(X)
"Estimate Industry Civilian Employed Population 16 Years And Over Agriculture, Forestry, Fishing And Hunting, And Mining",61,43,0.9,0.6
Estimate Industry Civilian Employed Population 16 Years And Over Construction,1443,325,20.3,5.0
Estimate Industry Civilian Employed Population 16 Years And Over Manufacturing,193,101,2.7,1.4
Estimate Industry Civilian Employed Population 16 Years And Over Wholesale Trade,111,87,1.6,1.2
Estimate Industry Civilian Employed Population 16 Years And Over Retail Trade,477,139,6.7,1.9
"Estimate Industry Civilian Employed Population 16 Years And Over Transportation And Warehousing, And Utilities",558,258,7.9,3.5
Estimate Industry Civilian Employed Population 16 Years And Over Information,28,27,0.4,0.4
"Estimate Industry Civilian Employed Population 16 Years And Over Finance And Insurance, And Real Estate And Rental And Leasing",418,201,5.9,2.8
"Estimate Industry Civilian Employed Population 16 Years And Over Professional, Scientific, And Management, And Administrative And Waste Management Services",1130,318,15.9,4.4
"Estimate Industry Civilian Employed Population 16 Years And Over Educational Services, And Health Care And Social Assistance",1580,306,22.3,3.9
"Estimate Industry Civilian Employed Population 16 Years And Over Arts, Entertainment, And Recreation, And Accommodation And Food Services",493,162,7.0,2.3
"Estimate Industry Civilian Employed Population 16 Years And Over Other Services, Except Public Administration",308,131,4.3,1.8
Estimate Industry Civilian Employed Population 16 Years And Over Public Administration,292,169,4.1,2.3
Estimate Class Of Worker Civilian Employed Population 16 Years And Over,7092,367,7092,(X)
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Private Wage And Salary Workers,5043,440,71.1,4.6
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Government Workers,830,258,11.7,3.5
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Self-Employed In Own Not Incorporated Business Workers,1198,372,16.9,5.4
Estimate Class Of Worker Civilian Employed Population 16 Years And Over Unpaid Family Workers,21,23,0.3,0.3
Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households,3973,279,3973,(X)
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households Less Than $10,000",78,42,2.0,1.1
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $10,000 To $14,999",55,39,1.4,1.0
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $15,000 To $24,999",233,141,5.9,3.5
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $25,000 To $34,999",156,77,3.9,1.9
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $35,000 To $49,999",452,189,11.4,4.7
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $50,000 To $74,999",541,160,13.6,3.8
"Estimate Income And Benefits (In 2021 Inflation-Adjusted Dollars) Total Households $75,000 To $99,999",296,112,7.5,2.8
