Label,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Employment Status Population 16 Years And Over,15667,393,15667,(X)
Estimate Employment Status Population 16 Years And Over In Labor Force,10404,579,66.4,3.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force,10404,579,66.4,3.3
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Employed,10101,571,64.5,3.2
Estimate Employment Status Population 16 Years And Over In Labor Force Civilian Labor Force Unemployed,303,132,1.9,0.8
Estimate Employment Status Population 16 Years And Over In Labor Force Armed Forces,0,21,0.0,0.3
Estimate Employment Status Population 16 Years And Over Not In Labor Force,5263,526,33.6,3.3
Estimate Employment Status Civilian Labor Force,10404,579,10404,(X)
Estimate Employment Status Civilian Labor Force Unemployment Rate,(X),(X),2.9,1.3
Estimate Employment Status Females 16 Years And Over,8244,461,8244,(X)
Estimate Employment Status Females 16 Years And Over In Labor Force,4889,506,59.3,4.8
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force,4889,506,59.3,4.8
Estimate Employment Status Females 16 Years And Over In Labor Force Civilian Labor Force Employed,4732,477,57.4,4.4
Estimate Employment Status Own Children Of The Householder Under 6 Years,784,196,784,(X)
Estimate Employment Status Own Children Of The Householder Under 6 Years All Parents In Family In Labor Force,630,196,80.4,10.7
Estimate Employment Status Own Children Of The Householder 6 To 17 Years,2953,415,2953,(X)
Estimate Employment Status Own Children Of The Householder 6 To 17 Years All Parents In Family In Labor Force,2191,328,74.2,9.3
Estimate Commuting To Work Workers 16 Years And Over,9939,557,9939,(X)
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Drove Alone",6201,476,62.4,4.2
"Estimate Commuting To Work Workers 16 Years And Over Car, Truck, Or Van -- Carpooled",765,279,7.7,2.7
Estimate Commuting To Work Workers 16 Years And Over Public Transportation (Excluding Taxicab),784,209,7.9,2.1
Estimate Commuting To Work Workers 16 Years And Over Walked,183,127,1.8,1.3
Estimate Commuting To Work Workers 16 Years And Over Other Means,39,57,0.4,0.6
Estimate Commuting To Work Workers 16 Years And Over Worked From Home,1967,464,19.8,4.2
Estimate Commuting To Work Workers 16 Years And Over Mean Travel Time To Work (Minutes),36.6,2.6,(X),(X)
Estimate Occupation Civilian Employed Population 16 Years And Over,10101,571,10101,(X)
